Lookout
Dag	P	T	Q
661129	5.8	7.2	3.25321644213393
661130	9.7	8.6	3.33160719977571
661201	12.2	6.95	4.42907780676065
661202	6.4	6.4	4.2331009126562
661203	2	5.3	3.84114712444729
661204	46.2	3.35	4.82103159496956
661205	17.3	1.1	5.4873530349247
661206	24.1	1.4	6.07528371723807
661207	39.6	0.55	6.19286985370074
661208	13.5	0.55	5.0953992467158
661209	33.3	0.8	4.70344545850689
661210	13.5	2.2	13.7183825873118
661211	19.3	2.75	15.0902208460429
661212	23.1	4.7	25.0066516877283
661213	33.5	5.3	37.1572191222044
661214	0	3.9	26.9272252499519
661215	0	4.45	15.6781515283563
661216	0	3.6	11.2098783427748
661217	0	3.3	8.97574174998398
661218	0	3.6	7.72148962771548
661219	1.5	4.2	6.7808005360141
661220	5.3	3.65	6.42804212662608
661221	0	1.1	5.80091606549183
661222	0	1.1	5.01700848907401
661223	7.6	1.4	4.50746856440244
661224	16.8	2.2	4.11551477619353
661225	11.4	1.1	4.42907780676065
661226	0	1.1	3.91953788208907
661227	0	-0.85	3.13563030567126
661228	2.3	0.85	3.25321644213393
661229	10.7	2.2	3.25321644213393
661230	0.3	2.75	3.33160719977571
661231	11.7	3.3	2.9788487903877
670101	9.1	3.05	3.84114712444729
670102	1.5	2.5	3.52758409388017
670103	35.8	4.45	6.7808005360141
670104	16.5	3.05	8.70137409823774
670105	11.9	0	7.25114508186479
670106	15	0.85	6.19286985370074
670107	0	1.1	5.29137614082025
670108	0	0.55	4.70344545850689
670109	0	1.65	4.42907780676065
670110	12.7	2.75	4.42907780676065
670111	7.1	3.9	6.66321439955143
670112	42.7	1.65	7.48631735479013
670113	13.2	3.9	19.2057356222365
670114	3	5.55	16.2660822106697
670115	10.9	5	13.5224056932073
670116	5.8	2.5	11.3666598580583
670117	0	0.55	8.70137409823774
670118	0	1.65	7.13355894540211
670119	30.5	3.9	7.25114508186479
670120	51.6	1.35	13.1304519049984
670121	16.8	-0.25	10.2691892510734
670122	0	0	7.72148962771548
670123	0.3	0	6.31045599016341
670124	6.1	0.3	5.4873530349247
670125	9.4	0.55	5.01700848907401
670126	80.5	0.55	12.4249350862224
670127	36.1	2.75	32.4537736636975
670128	39.9	3.9	47.8183621614867
670129	8.6	3.9	31.9050383602051
670130	12.4	1.1	21.165504563281
670131	0.3	1.9	15.2861977401474
670201	12.2	2.2	11.9153951615508
670202	0	3.05	10.0732123569689
670203	0	3.35	8.70137409823774
670204	2	3.35	7.44712197596924
670205	0.8	3.05	6.85919129365588
670206	0	2.8	6.03608833841717
670207	0	4.15	5.44815765610381
670208	0	4.4	5.0953992467158
670209	2	3.9	4.78183621614867
670210	1.5	2.8	4.42907780676065
670211	1.8	3.05	4.2331009126562
670212	0	5.25	3.99792863973086
670213	29.7	2.8	4.31149167029798
670214	12.2	0.55	4.2331009126562
670215	24.9	0.85	4.11551477619353
670216	39.6	1.1	4.78183621614867
670217	32.8	2.75	10.1907984934316
670218	3	2.2	13.1696472838193
670219	0	1.1	9.36769553819289
670220	0	1.1	7.44712197596924
670221	0	1.95	6.27126061134252
670222	0	2.8	5.56574379256648
670223	0	3.35	5.21298538317847
670224	1.3	3.3	5.0953992467158
670225	3.6	3.9	4.664250079686
670226	0	2.8	4.31149167029798
670227	0	4.45	4.11551477619353
670228	6.9	5.25	4.2331009126562
670301	22.1	2.8	5.21298538317847
670302	5.1	1.35	5.0953992467158
670303	0	0	4.664250079686
670304	0	0	4.2331009126562
670305	0	2.25	3.91953788208907
670306	0	3.9	3.52758409388017
670307	0	3.05	3.40999795741749
670308	4.6	3.9	3.21402106331304
670309	32.5	1.65	3.52758409388017
670310	15.5	0.8	3.40999795741749
670311	0.8	0.55	3.13563030567126
670312	0.5	-0.85	3.01804416920859
670313	8.9	0.8	2.93965341156681
670314	0	0.55	2.78287189628324
670315	0	3.05	2.86126265392502
670316	10.2	3.9	3.99792863973086
670317	14.7	3.9	5.0953992467158
670318	8.1	3.05	6.50643288426786
670319	4.8	3.6	5.80091606549183
670320	8.9	6.1	6.03608833841717
670321	1.3	7.2	6.97677743011855
670322	6.6	8.05	7.44712197596924
670323	18.3	3.6	8.70137409823774
670324	4.3	3.9	7.72148962771548
670325	3	5.25	6.74160515719321
670326	0.8	5.55	5.9185022019545
670327	0	6.1	5.21298538317847
670328	8.6	2.5	4.664250079686
670329	10.4	1.65	4.31149167029798
670330	8.1	2.2	3.99792863973086
670331	2.3	3.05	3.8019517456264
670401	0	4.15	3.60597485152195
670402	0	5	3.40999795741749
670403	6.9	8.05	3.29241182095482
670404	2.3	7.5	3.40999795741749
670405	6.1	5.8	3.29241182095482
670406	0	5.85	3.21402106331304
670407	0.8	7.2	3.13563030567126
670408	0	6.4	3.21402106331304
670409	1.3	6.4	3.01804416920859
670410	5.1	4.15	3.29241182095482
670411	0	5.8	3.01804416920859
670412	0	6.95	2.93965341156681
670413	15.5	3.05	3.33160719977571
670414	4.8	3.35	3.21402106331304
670415	0.5	5.3	2.93965341156681
670416	14	2.2	3.01804416920859
670417	1.8	3.35	3.29241182095482
670418	8.6	3.35	3.40999795741749
670419	3.3	5	3.29241182095482
670420	0	6.7	3.29241182095482
670421	0.3	6.1	3.01804416920859
670422	1	7.25	3.01804416920859
670423	0.8	7.75	3.01804416920859
670424	4.1	5	3.01804416920859
670425	13.5	4.45	3.29241182095482
670426	6.9	3.9	3.40999795741749
670427	4.1	4.45	3.52758409388017
670428	1.3	5	3.40999795741749
670429	0.8	6.1	3.29241182095482
670430	0.5	6.1	3.13563030567126
670501	0	7.5	3.01804416920859
670502	0	9.15	2.93965341156681
670503	0	10.85	3.52758409388017
670504	0	10.25	4.70344545850689
670505	0	12.25	5.0953992467158
670506	0	13.3	6.27126061134252
670507	0	15.25	7.83907576417815
670508	0	15	9.40689091701378
670509	14.5	6.95	10.9747060698494
670510	13	5.55	8.62298334059596
670511	8.6	6.1	7.05516818776033
670512	0.5	6.95	5.87930682313361
670513	0	10.6	5.4873530349247
670514	0	14.15	5.4873530349247
670515	0	16.65	7.44712197596924
670516	0	19.45	10.1907984934316
670517	0	17.8	10.9747060698494
670518	0	16.15	9.40689091701378
670519	0	18.1	8.62298334059596
670520	0	20.55	9.40689091701378
670521	0	20	9.40689091701378
670522	0	18.9	8.62298334059596
670523	0	14.7	7.05516818776033
670524	0	11.95	5.87930682313361
670525	0	13.3	4.70344545850689
670526	0	14.4	4.31149167029798
670527	0.3	14.15	4.31149167029798
670528	8.1	11.95	4.31149167029798
670529	7.4	10	4.70344545850689
670530	10.7	6.65	5.0953992467158
670531	1	7.2	3.91953788208907
670601	5.1	14.45	3.91953788208907
670602	0.5	14.45	3.99792863973086
670603	0	16.1	3.72356098798462
670604	0	17.8	3.8019517456264
670605	0.3	15.85	3.8019517456264
670606	0	15	3.40999795741749
670607	0	11.4	3.01804416920859
670608	0	12.8	2.78287189628324
670609	0	11.95	2.43011348689523
670610	0	14.2	2.27333197161166
670611	0	13.65	2.1165504563281
670612	1	14.45	2.1165504563281
670613	0	18.35	2.1165504563281
670614	0	18.9	2.07735507750721
670615	0	21.65	1.99896431986543
670616	0	23.35	1.92057356222365
670617	0	23.05	1.80298742576097
670618	0	24.45	1.60701053165652
670619	0	24.15	1.48942439519385
670620	0.8	19.45	1.37183825873118
670621	3.6	14.15	1.52861977401474
670622	2.8	12.2	1.60701053165652
670623	0.3	18.6	1.33264287991029
670624	0	21.65	1.21505674344761
670625	0	23.3	1.09747060698494
670626	0	21.9	1.05827522816405
670627	0	21.65	1.01907984934316
670628	0	22.5	0.979884470522268
670629	0	23.6	0.979884470522268
670630	0	23.05	0.940689091701378
670701	0	27.5	0.940689091701378
670702	0	26.95	0.901493712880487
670703	0	25.85	0.862298334059596
670704	0	24.45	0.823102955238706
670705	0	21.95	0.823102955238706
670706	0	20.3	0.823102955238706
670707	0	20.55	0.823102955238706
670708	0	18.85	0.783907576417815
670709	0	19.45	0.783907576417815
670710	0	21.65	0.744712197596924
670711	0	23.05	0.744712197596924
670712	0	21.95	0.705516818776033
670713	0	22.2	0.705516818776033
670714	0	20	0.705516818776033
670715	0	21.65	0.705516818776033
670716	0	21.1	0.666321439955143
670717	0	20.3	0.666321439955143
670718	0	19.75	0.666321439955143
670719	0	18.6	0.666321439955143
670720	0	20	0.627126061134252
670721	0	22.2	0.627126061134252
670722	0	22.5	0.627126061134252
670723	0	23.9	0.587930682313361
670724	0	18.9	0.587930682313361
670725	0	18.35	0.587930682313361
670726	0	17.05	0.587930682313361
670727	0	17.4	0.587930682313361
670728	0	17.65	0.54873530349247
670729	0	22.2	0.54873530349247
670730	0	22.75	0.54873530349247
670731	0	20.85	0.54873530349247
670801	0	22.5	0.54873530349247
670802	0	22.8	0.50953992467158
670803	0	22.5	0.50953992467158
670804	0	22.2	0.50953992467158
670805	0	19.45	0.50953992467158
670806	0	16.65	0.50953992467158
670807	0	20	0.50953992467158
670808	0	21.95	0.470344545850689
670809	0	23.6	0.470344545850689
670810	0	24.75	0.470344545850689
670811	0	23.6	0.470344545850689
670812	0	25	0.470344545850689
670813	0	25	0.470344545850689
670814	0	25.3	0.431149167029798
670815	0	26.35	0.431149167029798
670816	0	26.35	0.431149167029798
670817	0	25.25	0.431149167029798
670818	0	26.1	0.431149167029798
670819	0	26.1	0.431149167029798
670820	0	23.3	0.431149167029798
670821	0	21.65	0.431149167029798
670822	0	22.75	0.431149167029798
670823	0	21.1	0.431149167029798
670824	0	18.85	0.431149167029798
670825	0	22.25	0.431149167029798
670826	0	19.4	0.431149167029798
670827	0	23.85	0.431149167029798
670828	0	25.3	0.391953788208907
670829	0	22.75	0.391953788208907
670830	0	22.2	0.391953788208907
670831	0	22.5	0.391953788208907
670901	0	20.8	0.391953788208907
670902	0	21.65	0.391953788208907
670903	0	21.4	0.391953788208907
670904	0	20.3	0.391953788208907
670905	0	20.25	0.391953788208907
670906	0	20.55	0.391953788208907
670907	0	19.45	0.391953788208907
670908	0	18.35	0.391953788208907
670909	0	16.7	0.391953788208907
670910	30.7	12.5	0.431149167029798
670911	10.9	11.4	0.901493712880487
670912	0	11.65	0.54873530349247
670913	0	13.6	0.431149167029798
670914	0	15.8	0.431149167029798
670915	0	16.95	0.391953788208907
670916	0	16.65	0.391953788208907
670917	1	13.05	0.391953788208907
670918	0	16.15	0.391953788208907
670919	0	17.5	0.391953788208907
670920	0	17.25	0.391953788208907
670921	0	17.8	0.391953788208907
670922	0	15.55	0.352758409388017
670923	0	15.55	0.352758409388017
670924	0	15.55	0.352758409388017
670925	0	14.45	0.352758409388017
670926	0	17.25	0.352758409388017
670927	0	18.35	0.352758409388017
670928	0	17.2	0.352758409388017
670929	12.7	14.15	0.391953788208907
670930	24.6	11.1	0.705516818776033
671001	37.1	9.45	1.60701053165652
671002	21.3	8.35	1.2542521222685
671003	16.5	8.9	2.35172272925344
671004	6.1	8.05	1.09747060698494
671005	8.4	10	0.979884470522268
671006	0.5	10.55	0.940689091701378
671007	0	10.6	0.783907576417815
671008	0	11.65	0.666321439955143
671009	0	10.6	0.587930682313361
671010	0.5	12.5	0.587930682313361
671011	20.6	11.65	0.940689091701378
671012	1.5	10.55	1.09747060698494
671013	16	9.2	1.09747060698494
671014	2	8.05	1.37183825873118
671015	0	8.3	1.05827522816405
671016	0	8.6	0.901493712880487
671017	0	9.15	0.783907576417815
671018	2.5	8.6	0.705516818776033
671019	0	6.7	0.705516818776033
671020	0	7.75	0.666321439955143
671021	35.8	9.45	2.78287189628324
671022	32.5	10	4.2331009126562
671023	9.1	6.1	7.32953583950657
671024	20.1	6.95	3.91953788208907
671025	5.3	5.85	4.42907780676065
671026	0	5.3	3.01804416920859
671027	91.2	10.85	12.0721766768343
671028	8.6	7.5	18.6178049399231
671029	0	6.1	9.09332788644665
671030	0	4.7	5.9185022019545
671031	0.3	9.7	4.2331009126562
671101	0.8	8.6	3.33160719977571
671102	0	5.8	2.70448113864146
671103	0	7.2	2.19494121396988
671104	0	7.5	1.92057356222365
671105	0	6.4	1.64620591047741
671106	0	7.2	1.52861977401474
671107	0	10.3	1.41103363755207
671108	18.5	8.9	1.64620591047741
671109	34.8	8.6	4.11551477619353
671110	42.4	10.25	15.051025467222
671111	5.1	11.1	17.5595297117591
671112	0	10.85	10.0732123569689
671113	3.3	10.25	6.89838667247677
671114	8.1	10	5.64413455020827
671115	0	6.35	4.46827318558154
671116	0	5.25	3.64517023034284
671117	0	6.95	3.09643492685037
671118	1.5	3.9	2.74367651746235
671119	0	4.15	2.39091810807433
671120	0	3.3	2.1165504563281
671121	0	3.6	1.92057356222365
671122	0	4.45	1.76379204694008
671123	2.8	4.15	1.64620591047741
671124	5.3	4.45	1.72459666811919
671125	1.8	3.6	1.60701053165652
671126	0	1.35	1.48942439519385
671127	0	2.5	1.41103363755207
671128	10.4	3.35	1.37183825873118
671129	36.8	1.95	2.74367651746235
671130	7.6	1.65	2.5476996233579
671201	1	1.95	2.19494121396988
671202	23.6	1.7	3.01804416920859
671203	22.1	2.5	4.46827318558154
671204	24.9	2.8	6.46723750544697
671205	20.6	1.1	7.6039034912528
671206	11.9	0.55	5.25218076199936
671207	8.6	0.55	4.11551477619353
671208	2	0.55	3.33160719977571
671209	9.1	1.7	3.40999795741749
671210	5.1	2.5	4.42907780676065
671211	2.5	1.1	5.9185022019545
671212	3.8	-2.5	5.33057151964114
671213	0	-4.75	4.35068704911887
671214	0	-2.25	3.68436560916373
671215	0	-3.35	3.21402106331304
671216	4.6	-1.9	2.93965341156681
671217	9.9	-0.25	2.70448113864146
671218	6.4	-0.55	2.46930886571612
671219	4.6	-1.1	2.23413659279077
671220	6.6	-0.55	2.07735507750721
671221	39.9	0	2.07735507750721
671222	46.5	0.55	7.44712197596924
671223	6.1	1.65	17.2459666811919
671224	0	1.35	13.0128657685357
671225	5.8	1.65	11.5234413733419
671226	3.3	3.35	15.1686116036847
671227	1.3	3.65	15.3253931189683
671228	0	2.75	13.1304519049984
671229	0	1.4	10.8963153122076
671230	0	0.55	8.81896023470042
671231	2.5	-1.95	7.2119497030439
680101	18.8	0.55	6.62401902073053
680102	1.3	2.35	5.76172068667094
680103	0	1.65	4.93861773143223
680104	0	-1.15	4.31149167029798
680105	2	-0.3	3.84114712444729
680106	0	-1.95	3.40999795741749
680107	25.1	-1.1	3.44919333623839
680108	19.6	0.25	4.27229629147709
680109	41.9	1.1	8.8973509923422
680110	13.7	0	10.5827522816405
680111	1.8	-2.2	7.29034046068568
680112	3.6	-1.95	5.87930682313361
680113	3.3	2.5	6.03608833841717
680114	32	3.05	10.3475800087152
680115	17.5	2.8	18.6961956975649
680116	20.1	1.1	14.345508648446
680117	3.3	0.55	10.5435569028196
680118	0	1.35	8.42700644649151
680119	7.6	2.2	7.17275432422301
680120	4.8	5.85	8.15263879474527
680121	0	5	10.2691892510734
680122	0	4.45	9.75964932640179
680123	0	4.15	8.97574174998398
680124	1.3	2.2	8.42700644649151
680125	8.1	-0.85	7.44712197596924
680126	7.9	-2.5	6.54562826308875
680127	0	-4.45	5.52654841374559
680128	1	-2.5	4.74264083732778
680129	16.5	-0.25	4.31149167029798
680130	6.1	0.25	3.8019517456264
680131	26.2	0	3.60597485152195
680201	8.9	1.1	3.60597485152195
680202	22.9	2.2	6.03608833841717
680203	15.5	2.5	18.8921725916693
680204	26.9	3.65	20.5775738809676
680205	0	2.2	17.6771158482217
680206	0	3.05	12.7384981167895
680207	0	2.75	10.0732123569689
680208	0	2.8	8.30942031002884
680209	0	3.9	7.09436356658122
680210	0	5	6.23206523252163
680211	0	4.45	5.56574379256648
680212	0	4.15	4.97781311025312
680213	0	1.7	4.46827318558154
680214	0	0.55	3.99792863973086
680215	0	3.6	3.64517023034284
680216	2	5.25	3.33160719977571
680217	28.4	6.1	4.58585932204422
680218	12.2	8.05	9.87723546286447
680219	46.5	9.15	17.4811389541173
680220	25.1	9.45	28.0638912357578
680221	47.5	8.3	35.5894039693688
680222	61	8.65	36.5300930610702
680223	30	10.3	54.873530349247
680224	0	7.75	27.6719374475489
680225	0	6.95	16.501254483595
680226	0	8.05	11.6018321309837
680227	0	8.05	9.09332788644665
680228	0	8.3	7.44712197596924
680229	0	8.6	6.27126061134252
680301	0	9.2	5.60493917138738
680302	0	8.6	5.0953992467158
680303	0	8.6	4.62505470086511
680304	0	10.55	4.31149167029798
680305	14	5.55	4.2331009126562
680306	0	5	3.72356098798462
680307	4.3	3.05	3.44919333623839
680308	0	4.45	3.09643492685037
680309	0	3.35	2.86126265392502
680310	0	3.6	2.58689500217879
680311	1.5	7.5	2.43011348689523
680312	6.9	5.25	2.39091810807433
680313	3.6	4.45	2.39091810807433
680314	7.6	5.55	2.39091810807433
680315	0.3	6.35	2.31252735043255
680316	12.4	5	2.43011348689523
680317	4.6	4.45	2.58689500217879
680318	1	3.85	2.43011348689523
680319	0	4.15	2.23413659279077
680320	0	5.85	2.15574583514899
680321	0	7.8	2.07735507750721
680322	0	8.05	2.03815969868632
680323	14	8.65	2.03815969868632
680324	13.5	8.35	2.43011348689523
680325	45.2	5.3	5.4873530349247
680326	2	5.55	5.60493917138738
680327	11.2	6.1	4.89942235261134
680328	4.6	9.2	6.97677743011855
680329	1	6.1	6.62401902073053
680330	0	4.7	5.60493917138738
680331	0	7.8	4.82103159496956
680401	3	7.2	4.31149167029798
680402	1.8	5.55	3.95873326090996
680403	0	8.3	3.52758409388017
680404	15.2	6.95	3.29241182095482
680405	10.2	5	3.72356098798462
680406	8.4	3.65	3.44919333623839
680407	1.5	5.85	3.3708025785966
680408	0	6.65	3.17482568449215
680409	0	10.25	3.17482568449215
680410	0	12.25	3.29241182095482
680411	0	5.25	3.17482568449215
680412	0	2.25	2.93965341156681
680413	0	5.8	2.66528575982057
680414	6.9	5.55	2.50850424453701
680415	10.4	3.9	2.66528575982057
680416	5.8	2.75	2.50850424453701
680417	0	5.55	2.31252735043255
680418	1.3	5.25	2.23413659279077
680419	4.3	5	2.15574583514899
680420	2.8	4.7	2.07735507750721
680421	0.3	7.25	2.03815969868632
680422	0	9.15	1.88137818340276
680423	8.9	5.8	2.07735507750721
680424	0	8.6	2.03815969868632
680425	5.3	6.1	1.95976894104454
680426	3.6	9.7	2.31252735043255
680427	0	10.85	2.23413659279077
680428	0	15	2.23413659279077
680429	0	16.4	2.39091810807433
680430	3.6	8.3	2.39091810807433
680501	0	10.8	2.15574583514899
680502	0	12.8	2.03815969868632
680503	0	15.55	1.95976894104454
680504	1	8.6	1.95976894104454
680505	5.1	4.15	1.88137818340276
680506	1	6.95	1.76379204694008
680507	0	10.55	1.6854012892983
680508	0	14.15	1.60701053165652
680509	0	14.45	1.60701053165652
680510	0	11.95	1.60701053165652
680511	0	15.3	1.60701053165652
680512	2	8.6	1.56781515283563
680513	0.8	7.8	1.56781515283563
680514	0	8.35	1.45022901637296
680515	0	13.6	1.41103363755207
680516	0	15.8	1.37183825873118
680517	0	14.15	1.33264287991029
680518	0	19.75	1.33264287991029
680519	26.2	14.7	1.80298742576097
680520	17.5	13.85	2.86126265392502
680521	9.4	10.8	2.93965341156681
680522	8.9	12.5	2.86126265392502
680523	6.6	11.1	2.93965341156681
680524	8.6	12.8	3.09643492685037
680525	21.1	11.1	4.89942235261134
680526	19.6	11.95	6.74160515719321
680527	0	14.45	6.38884674780519
680528	0	14.7	5.21298538317847
680529	0	13.35	4.2331009126562
680530	0	13.85	3.60597485152195
680531	0.8	16.95	3.09643492685037
680601	3.6	17.75	2.86126265392502
680602	12.2	13.9	2.93965341156681
680603	0	15.8	2.74367651746235
680604	0	16.7	2.39091810807433
680605	0	14.75	2.23413659279077
680606	0	12.5	2.03815969868632
680607	0	11.1	1.88137818340276
680608	0	12.5	1.80298742576097
680609	0	15.85	1.6854012892983
680610	0	17.25	1.60701053165652
680611	0	10.8	1.56781515283563
680612	0	13.65	1.45022901637296
680613	1.5	13.05	1.41103363755207
680614	0	16.4	1.37183825873118
680615	0	18.6	1.33264287991029
680616	0	21.65	1.2542521222685
680617	0	21.7	1.21505674344761
680618	0	22.5	1.17586136462672
680619	0	17.25	1.13666598580583
680620	0	19.7	1.09747060698494
680621	0	16.95	1.09747060698494
